1.0695,-0.48175
1.0687,-0.4854
1.0689,-0.48944
1.069,-0.49352
1.0684,-0.49683
1.0675,-0.49977
1.0657,-0.50295
1.0632,-0.50754
1.0594,-0.51184
1.057,-0.5149
1.0555,-0.51781
1.0535,-0.52035
1.0488,-0.52265
1.0453,-0.52604
1.0429,-0.52999
1.0405,-0.53419
1.0394,-0.5384
1.0365,-0.54179
1.0324,-0.54515
1.029,-0.54923
1.0263,-0.55305
1.0242,-0.55717
1.02,-0.56111
1.0163,-0.56374
1.0136,-0.56599
1.012,-0.5682
1.0117,-0.57011
1.0083,-0.57203
0.9968,-0.57668
0.98888,-0.58058
0.94352,-0.59756
0.90231,-0.61521
0.81271,-0.65162
0.72862,-0.68278
0.59694,-0.73369
0.47986,-0.77977
0.31884,-0.84066
0.17216,-0.8962
-0.006637,-0.95764
-0.16626,-1.0118
-0.34934,-1.0664
-0.50805,-1.113
-0.67434,-1.1572
-0.81669,-1.194
-0.96867,-1.2283
-1.0936,-1.2547
-1.2066,-1.278
-1.2916,-1.2933
-1.3498,-1.3018
-1.3802,-1.3027
-1.3835,-1.2959
-1.3606,-1.2818
-1.3124,-1.2627
-1.2385,-1.2378
-1.1435,-1.2068
-1.0217,-1.1686
-0.87812,-1.1234
-0.71614,-1.0707
-0.5329,-1.0115
-0.32742,-0.94597
-0.10442,-0.87304
0.13673,-0.79528
0.39825,-0.71149
0.67673,-0.6218
0.96749,-0.52786
1.2711,-0.4286
1.5898,-0.32381
1.9212,-0.21434
2.2646,-0.099702
2.6188,0.019896
2.9811,0.14461
3.3513,0.27348
3.7275,0.40617
4.1061,0.54342
4.4893,0.68596
4.8797,0.83204
5.2739,0.98047
5.6702,1.1324
6.0694,1.2886
6.4723,1.4476
6.8789,1.6118
7.2813,1.7793
7.6832,1.9499
8.0843,2.1226
8.4839,2.2974
8.8792,2.4741
9.2732,2.6535
9.6638,2.834
10.049,3.0155
10.431,3.1983
10.809,3.3823
11.182,3.5674
11.55,3.7534
11.91,3.9402
12.265,4.1272
12.615,4.3145
12.959,4.5025
13.296,4.6902
13.628,4.8778
13.952,5.0658
14.269,5.2523
14.581,5.437
14.885,5.6201
15.181,5.8024
15.47,5.9848
15.753,6.166
16.027,6.3444
16.297,6.5201
16.559,6.6934
16.812,6.866
17.058,7.037
17.298,7.2038
17.532,7.3683
17.758,7.5303
17.976,7.6891
18.186,7.8437
18.388,7.9964
18.583,8.1467
18.772,8.2926
18.955,8.4337
19.131,8.5702
19.301,8.7032
19.461,8.8314
19.614,8.9554
19.759,9.0747
19.897,9.1882
20.028,9.2961
20.152,9.3988
20.269,9.496
20.379,9.5871
20.482,9.6728
20.577,9.7522
20.665,9.8249
20.747,9.8909
20.821,9.9505
20.887,10.004
20.945,10.051
20.995,10.09
21.037,10.122
21.071,10.147
21.099,10.163
21.117,10.17
21.127,10.171
21.129,10.162
21.122,10.146
21.106,10.12
21.08,10.085
21.044,10.041
21.001,9.9868
20.95,9.9264
20.89,9.8563
20.833,9.7919
20.767,9.719
20.708,9.6605
20.641,9.5944
20.584,9.5478
20.517,9.497
20.463,9.4641
20.404,9.4288
20.359,9.4046
20.31,9.3772
20.276,9.3567
20.24,9.3351
20.215,9.3182
20.188,9.2995
20.177,9.2862
20.164,9.2722
20.157,9.2633
20.147,9.2549
20.138,9.2475
20.129,9.2394
20.121,9.2311
20.113,9.2223
20.105,9.2161
20.096,9.21
20.088,9.2053
20.08,9.2018
20.073,9.1983
20.064,9.1958
20.055,9.1937
20.047,9.1909
20.041,9.1872
20.035,9.1843
20.027,9.1813
20.021,9.1783
20.015,9.177
20.01,9.1763
20.005,9.1756
19.997,9.1761
19.989,9.1765
19.982,9.1754
19.976,9.1742
19.972,9.1735
19.967,9.1736
19.962,9.1744
19.959,9.174
19.955,9.1731
19.951,9.174
19.948,9.1764
19.944,9.1782
19.942,9.1805
19.939,9.1805
19.936,9.1809
19.932,9.1804
19.928,9.1793
19.924,9.1782
19.92,9.177
19.915,9.1749
19.91,9.172
19.906,9.1695
19.904,9.1677
19.903,9.1658
19.9,9.1634
19.897,9.1608
19.895,9.1585
19.893,9.1564
19.888,9.1545
19.884,9.152
19.882,9.1495
19.879,9.1467
19.876,9.1431
19.873,9.1405
19.87,9.1385
19.867,9.1372
19.865,9.1359
19.863,9.1334
19.86,9.1309
19.858,9.1295
19.855,9.1288
19.851,9.1285
19.85,9.128
19.848,9.1271
19.848,9.1265
19.846,9.1256
19.845,9.1238
19.845,9.1222
19.844,9.1207
19.844,9.1176
19.845,9.1147
19.844,9.1123
19.843,9.1107
19.841,9.1095
19.839,9.1078
19.839,9.1064
19.839,9.1063
19.838,9.1059
19.838,9.1045
19.837,9.1036
19.838,9.1027
19.838,9.1019
19.838,9.1008
19.837,9.099
19.838,9.0977
19.839,9.0968
19.84,9.0955
19.841,9.0938
19.844,9.0919
19.846,9.0895
19.847,9.0873
19.849,9.0848
19.852,9.0821
19.853,9.0803
19.854,9.079
19.856,9.0768
19.858,9.0758
19.861,9.0744
19.863,9.0717
19.866,9.0693
19.869,9.0674
19.871,9.0659
19.873,9.065
19.874,9.0643
19.875,9.0644
19.877,9.0642
19.878,9.0634
19.877,9.0631
19.877,9.0624
19.879,9.0608
19.879,9.0603
19.879,9.0587
19.879,9.0573
19.878,9.0567
19.879,9.0552
19.879,9.0533
19.878,9.0514
19.877,9.0501
19.876,9.0495
19.876,9.049
19.876,9.047
19.878,9.0443
19.88,9.0427
19.881,9.0417
19.883,9.0404
19.883,9.0396
19.883,9.0378
19.883,9.0363
19.883,9.0364
19.883,9.0355
19.883,9.0334
19.885,9.0305
19.887,9.0285
19.889,9.0273
19.892,9.0261
19.894,9.0242
19.896,9.0219
19.898,9.0198
19.9,9.0179
19.901,9.0156
19.902,9.013
19.906,9.0094
19.908,9.0049
19.91,9.0021
19.911,8.9999
19.912,8.9973
19.914,8.9945
19.917,8.9914
19.92,8.9878
19.923,8.985
19.927,8.9828
19.93,8.9793
19.933,8.9742
19.935,8.9688
19.937,8.9651
19.939,8.9609
19.942,8.9553
19.946,8.9502
19.949,8.9459
19.953,8.9416
19.959,8.9373
19.964,8.9338
19.97,8.9305
19.973,8.9266
19.974,8.9229
19.977,8.9197
19.98,8.9158
19.982,8.9117
19.982,8.9073
19.985,8.9027
19.989,8.8991
19.992,8.8954
19.995,8.8909
19.999,8.8872
20.002,8.8835
20.005,8.8793
20.01,8.8747
20.013,8.8703
20.017,8.8669
20.021,8.8636
20.027,8.8598
20.034,8.8555
20.039,8.8512
20.042,8.8473
20.047,8.844
20.05,8.8404
20.053,8.8377
20.055,8.8361
20.057,8.8343
20.061,8.8327
20.064,8.8313
20.066,8.8298
20.068,8.8283
20.07,8.8259
20.073,8.824
20.074,8.8226
20.075,8.8209
20.076,8.818
20.077,8.8151
20.079,8.8132
20.079,8.8104
20.079,8.8078
20.08,8.8067
20.082,8.806
20.084,8.8047
20.084,8.8031
20.084,8.8017
20.085,8.801
20.083,8.8009
20.08,8.8012
20.077,8.8024
20.074,8.8034
20.075,8.8037
20.073,8.8044
20.069,8.806
20.066,8.8073
20.062,8.8074
20.059,8.8063
20.055,8.806
20.052,8.8071
20.048,8.8096
20.043,8.8115
20.04,8.8137
20.035,8.8153
20.032,8.8169
20.029,8.8176
20.022,8.8193
20.017,8.8215
20.011,8.8237
20.006,8.8263
20.001,8.8278
19.997,8.8283
19.993,8.8293
19.991,8.8298
19.988,8.8298
19.983,8.8305
19.979,8.8317
19.975,8.8326
19.97,8.8328
19.965,8.832
19.961,8.832
19.957,8.8333
19.952,8.8344
19.948,8.8341
19.944,8.8327
19.94,8.8315
19.935,8.8314
19.931,8.8321
19.928,8.8329
19.925,8.832
19.92,8.8304
19.915,8.8298
19.912,8.8293
19.908,8.8277
19.906,8.8262
19.902,8.8246
19.899,8.8233
19.896,8.8221
19.892,8.8196
19.888,8.8168
19.886,8.8134
19.883,8.8102
19.88,8.8074
19.879,8.8053
19.878,8.8034
19.877,8.8008
19.876,8.7979
19.875,8.7952
19.872,8.7928
19.87,8.7908
19.868,8.7889
19.866,8.7864
19.864,8.7832
19.863,8.7816
19.861,8.7808
19.86,8.7782
19.861,8.7749
19.861,8.773
19.86,8.7715
19.859,8.7693
19.859,8.7671
19.857,8.7648
19.854,8.7633
19.851,8.7615
19.85,8.76
19.849,8.7579
19.849,8.7548
19.85,8.7524
19.852,8.7493
19.856,8.7467
19.858,8.7453
19.859,8.7428
19.859,8.7402
19.86,8.7384
19.86,8.7367
19.861,8.7352
19.862,8.733
19.863,8.7315
19.865,8.731
19.868,8.7296
19.869,8.7285
19.868,8.728
19.868,8.7267
19.869,8.7256
19.87,8.7253
19.871,8.7246
19.872,8.7233
19.874,8.7212
19.876,8.7207
19.877,8.7203
19.891,8.7207
19.904,8.7207
19.958,8.7266
20.007,8.732
20.111,8.7396
20.204,8.746
20.342,8.7522
20.466,8.7579
20.627,8.766
20.769,8.7731
20.946,8.7806
21.103,8.7879
21.293,8.7814
21.496,8.7931
21.671,8.8031
21.818,8.8122
21.984,8.8102
22.173,8.824
22.311,8.8177
22.436,8.8282
22.53,8.8365
22.593,8.8422
22.649,8.8473
22.672,8.8511
22.681,8.8536
22.66,8.8533
22.623,8.8514
22.554,8.849
22.457,8.8427
22.329,8.8342
22.168,8.8228
21.979,8.8087
21.763,8.7921
21.517,8.7739
21.241,8.7547
20.934,8.7341
20.6,8.7117
20.238,8.6869
19.851,8.6607
19.433,8.6333
18.986,8.604
18.508,8.5747
18,8.5456
17.463,8.5148
16.899,8.4821
16.306,8.4489
15.684,8.4144
15.033,8.3786
14.353,8.3418
13.646,8.3051
12.912,8.2665
12.148,8.2263
11.354,8.1866
10.531,8.1466
9.6814,8.1058
8.8052,8.0656
7.9031,8.024
6.9749,7.981
6.0204,7.938
5.0401,7.8946
4.0347,7.8513
3.0097,7.8085
1.9649,7.7648
0.89798,7.721
-0.18871,7.6771
-1.2942,7.633
-2.4139,7.5889
-3.5486,7.5444
-4.6996,7.5002
-5.8594,7.4573
-7.0264,7.4138
-8.2019,7.3712
-9.3817,7.3293
-10.565,7.2873
-11.749,7.246
-12.933,7.205
-14.111,7.1648
-15.285,7.1253
-16.451,7.0856
-17.608,7.0461
-18.753,7.0087
-19.885,6.9717
-21.002,6.9345
-22.101,6.8988
-23.183,6.864
-24.245,6.8292
-25.282,6.7944
-26.297,6.761
-27.287,6.7299
-28.251,6.6992
-29.188,6.6691
-30.098,6.6401
-30.982,6.6117
-31.836,6.5836
-32.66,6.5558
-33.454,6.5288
-34.231,6.5051
-34.975,6.4834
-35.685,6.4625
-36.363,6.4435
-37.008,6.4266
-37.618,6.4097
-38.194,6.3939
-38.735,6.3796
-39.24,6.3667
-39.71,6.355
-40.149,6.3446
-40.551,6.3364
-40.917,6.3296
-41.249,6.3233
-41.547,6.3172
-41.809,6.3125
-42.034,6.3103
-42.221,6.3105
-42.372,6.3116
-42.485,6.3139
-42.559,6.3183
-42.593,6.3252
-42.588,6.333
-42.545,6.3412
-42.461,6.3521
-42.348,6.3642
-42.192,6.3782
-42.043,6.3879
-41.855,6.3981
-41.689,6.4071
-41.487,6.4178
-41.305,6.4294
-41.089,6.4427
-40.899,6.4539
-40.678,6.4653
-40.49,6.4763
-40.276,6.4879
-40.075,6.5144
-39.938,6.5225
-39.783,6.531
-39.61,6.5392
-39.458,6.558
-39.398,6.5598
-39.27,6.581
-39.194,6.5843
-39.111,6.5876
-39.02,6.5907
-38.959,6.5918
-38.894,6.5929
-38.852,6.5929
-38.808,6.5928
-38.784,6.5918
-38.761,6.5902
-38.738,6.5903
-38.715,6.5896
-38.686,6.59
-38.657,6.5903
-38.63,6.5913
-38.603,6.5918
-38.577,6.5916
-38.549,6.5911
-38.521,6.5911
-38.494,6.5909
-38.468,6.5906
-38.444,6.5907
-38.416,6.5912
-38.388,6.5913
-38.361,6.5902
-38.334,6.5888
-38.308,6.5881
-38.281,6.587
-38.253,6.5864
-38.226,6.586
-38.198,6.5858
-38.171,6.5852
-38.144,6.586
-38.117,6.5869
-38.089,6.5868
-38.061,6.5871
-38.033,6.5875
-38.006,6.5884
-37.979,6.5902
-37.953,6.5906
-37.928,6.5909
-37.902,6.5919
-37.876,6.5926
-37.848,6.5929
-37.822,6.594
-37.796,6.5949
-37.77,6.5961
-37.744,6.5969
-37.721,6.598
-37.699,6.5993
-37.675,6.6006
-37.651,6.6026
-37.627,6.6055
-37.604,6.6085
-37.582,6.6112
-37.562,6.6139
-37.542,6.6165
-37.522,6.6189
-37.505,6.6211
-37.488,6.6237
-37.471,6.6273
-37.453,6.6315
-37.437,6.6342
-37.425,6.6373
-37.412,6.6411
-37.397,6.6442
-37.383,6.6471
-37.373,6.6494
-37.365,6.6528
-37.357,6.6576
-37.351,6.6612
-37.346,6.6644
-37.342,6.668
-37.339,6.6709
-37.336,6.6741
-37.333,6.6779
-37.332,6.6826
-37.333,6.6872
-37.321,6.6896
-37.31,6.6917
-37.299,6.694
-37.288,6.697
-37.275,6.699
-37.263,6.7001
-37.251,6.7013
-37.241,6.7028
-37.232,6.7039
-37.221,6.705
-37.209,6.7059
-37.198,6.7069
-37.188,6.7079
-37.18,6.7083
-37.171,6.7099
-37.162,6.7118
-37.153,6.7125
-37.145,6.713
-37.136,6.7142
-37.127,6.7146
-37.118,6.7147
-37.109,6.7155
-37.1,6.7172
-37.093,6.7187
-37.085,6.7192
-37.077,6.7197
-37.07,6.72
-37.063,6.7205
-37.055,6.7219
-37.049,6.7234
-37.043,6.7243
-37.037,6.7245
-37.033,6.724
-37.028,6.7236
-37.023,6.7238
-37.02,6.7235
-37.016,6.7236
-37.013,6.725
-37.009,6.7255
-37.005,6.7256
-37.002,6.7262
-37,6.7268
-36.998,6.7276
-36.996,6.7284
-36.993,6.7288
-36.989,6.7294
-36.987,6.7299
-36.984,6.7299
-36.981,6.7295
-36.98,6.7286
-36.979,6.7273
-36.978,6.7252
-36.977,6.7231
-36.976,6.7212
-36.976,6.7196
-36.975,6.7185
-36.974,6.717
-36.974,6.7163
-36.974,6.716
-36.973,6.7147
-36.974,6.7136
-36.974,6.7122
-36.973,6.7109
-36.975,6.71
-36.975,6.7087
-36.976,6.7066
-36.977,6.7048
-36.977,6.7032
-36.977,6.7016
-36.976,6.6992
-36.976,6.6971
-36.978,6.6959
-36.979,6.6943
-36.981,6.6921
-36.981,6.6901
-36.982,6.6882
-36.982,6.6863
-36.981,6.6844
-36.982,6.682
-36.983,6.6796
-36.984,6.6765
-36.985,6.6744
-36.984,6.6736
-36.983,6.6725
-36.983,6.6707
-36.981,6.668
-36.98,6.6657
-36.98,6.6639
-36.979,6.6622
-36.979,6.6612
-36.98,6.6605
-36.981,6.659
-36.98,6.6574
-36.977,6.6562
-36.976,6.6543
-36.976,6.6519
-36.977,6.6495
-36.975,6.6475
-36.973,6.6457
-36.972,6.6438
-36.971,6.6422
-36.971,6.6405
-36.972,6.6385
-36.969,6.6368
-36.968,6.6345
-36.969,6.6329
-36.969,6.6307
-36.968,6.628
-36.969,6.626
-36.971,6.6247
-36.97,6.624
-36.969,6.6234
-36.97,6.6215
-36.97,6.619
-36.971,6.6168
-36.973,6.615
-36.974,6.6139
-36.976,6.6132
-36.979,6.612
-36.98,6.61
-36.982,6.6081
-36.983,6.6072
-36.984,6.6065
-36.986,6.6058
-36.989,6.6044
-36.992,6.6009
-36.995,6.5983
-36.997,6.5951
-36.999,6.5916
-37.002,6.5904
-37.007,6.589
-37.011,6.5872
-37.015,6.5851
-37.02,6.5838
-37.024,6.5828
-37.03,6.5813
-37.035,6.5795
-37.038,6.5781
-37.041,6.5767
-37.045,6.5745
-37.051,6.5729
-37.054,6.5726
-37.058,6.5714
-37.062,6.5693
-37.066,6.5675
-37.074,6.5661
-37.081,6.5647
-37.089,6.5635
-37.097,6.5619
-37.105,6.5602
-37.113,6.5583
-37.119,6.5559
-37.124,6.5541
-37.132,6.5534
-37.142,6.5525
-37.169,6.5539
-37.192,6.5554
-37.255,6.5527
-37.38,6.5693
-37.494,6.5843
-37.598,6.598
-37.752,6.6068
-37.949,6.6426
-38.125,6.6747
-38.281,6.7029
-38.477,6.7402
-38.65,6.7726
-38.855,6.8124
-39.032,6.847
-39.236,6.8875
-39.407,6.9222
-39.595,6.9594
-39.749,6.9907
-39.91,7.0229
-40.036,7.0479
-40.164,7.0721
-40.256,7.0886
-40.344,7.1037
-40.394,7.1105
-40.428,7.1159
-40.222,7.1279
-40.2,7.1178
-40.154,7.1049
-40.073,7.0859
-39.956,7.0589
-39.8,7.0255
-39.609,6.9858
-39.384,6.9397
-39.125,6.8867
-38.833,6.8264
-38.508,6.7605
-38.149,6.6884
-37.754,6.6094
-37.322,6.5241
-36.855,6.4335
-36.349,6.3374
-35.805,6.2357
-35.223,6.1291
-34.603,6.0173
-33.943,5.8998
-33.242,5.7776
-32.5,5.651
-31.715,5.519
-30.886,5.3826
-30.013,5.2422
-29.095,5.0973
-28.131,4.9493
-27.119,4.7977
-26.058,4.642
-24.95,4.4827
-23.79,4.3195
-22.58,4.1537
-21.319,3.9858
-20.009,3.8144
-18.651,3.6401
-17.244,3.4635
-15.786,3.2854
-14.281,3.1049
-12.732,2.9222
-11.139,2.7383
-9.5033,2.5529
-7.8292,2.3656
-6.1173,2.1772
-4.3731,1.9888
-2.6059,1.7993
-0.81507,1.608
0.99758,1.4156
2.8234,1.2227
4.6557,1.0301
6.4899,0.83757
8.3238,0.64458
10.151,0.45169
11.964,0.2591
13.76,0.067559
15.53,-0.12266
17.273,-0.31226
18.986,-0.50116
20.663,-0.68824
22.301,-0.87423
23.9,-1.0588
25.45,-1.2408
26.952,-1.4205
28.409,-1.599
29.816,-1.7753
31.173,-1.9489
32.481,-2.1201
33.731,-2.2863
34.927,-2.4484
36.068,-2.6062
37.159,-2.7605
38.203,-2.9132
39.198,-3.0614
40.141,-3.205
41.035,-3.3444
41.884,-3.48
42.688,-3.6111
43.444,-3.7367
44.154,-3.8567
44.818,-3.9718
45.439,-4.0811
46.015,-4.1837
46.55,-4.2805
47.044,-4.3724
47.495,-4.4574
47.904,-4.535
48.274,-4.6063
48.606,-4.671
48.898,-4.7289
49.151,-4.7795
49.364,-4.8224
49.536,-4.8575
49.667,-4.8848
49.755,-4.9033
49.801,-4.9134
49.808,-4.9158
49.772,-4.9093
49.704,-4.8959
49.591,-4.8735
49.444,-4.8363
49.334,-4.811
49.182,-4.7774
48.989,-4.7354
48.78,-4.6806
48.635,-4.6492
48.456,-4.6109
48.24,-4.5652
48.061,-4.5272
47.852,-4.4834
47.684,-4.4479
47.489,-4.4076
47.34,-4.3764
47.171,-4.3413
47.044,-4.3136
46.899,-4.282
46.795,-4.2575
46.68,-4.2318
46.605,-4.2123
46.52,-4.1903
46.475,-4.175
46.425,-4.1588
46.41,-4.1498
46.227,-4.1481
46.195,-4.1386
46.184,-4.1347
46.179,-4.1323
46.172,-4.1296
46.165,-4.1277
46.158,-4.1262
46.152,-4.1254
46.148,-4.1252
46.144,-4.1244
46.141,-4.1246
46.14,-4.1248
46.138,-4.1254
46.136,-4.1255
46.134,-4.126
46.131,-4.1264
46.128,-4.1267
46.126,-4.1272
46.123,-4.1282
46.119,-4.1282
46.116,-4.1285
46.114,-4.1289
46.112,-4.1293
46.11,-4.1295
46.109,-4.1301
46.107,-4.13
46.106,-4.1303
46.104,-4.1302
46.101,-4.13
46.098,-4.1292
46.094,-4.1283
46.091,-4.1278
46.088,-4.127
46.084,-4.1252
46.081,-4.1233
46.077,-4.1213
46.074,-4.119
46.071,-4.1162
46.068,-4.1136
46.066,-4.1113
46.063,-4.1085
46.059,-4.1049
46.054,-4.1009
46.052,-4.0978
46.049,-4.0943
46.044,-4.0897
46.039,-4.0848
46.034,-4.0796
46.031,-4.0744
46.028,-4.0692
46.026,-4.0648
46.024,-4.06
46.021,-4.0549
46.018,-4.05
46.015,-4.0441
46.01,-4.0377
46.006,-4.0317
46.003,-4.0261
46,-4.0196
45.995,-4.0127
45.991,-4.0064
45.988,-4.0003
45.985,-3.9942
45.981,-3.9879
45.977,-3.9815
45.972,-3.9746
45.967,-3.9682
45.964,-3.9624
45.962,-3.9568
45.959,-3.9508
45.955,-3.9445
45.951,-3.9386
45.947,-3.9328
45.944,-3.9266
45.94,-3.9205
45.935,-3.914
45.93,-3.9073
45.926,-3.901
45.922,-3.8949
45.919,-3.8891
45.915,-3.8833
45.91,-3.8773
45.906,-3.8717
45.903,-3.8666
45.9,-3.8619
45.895,-3.8566
45.889,-3.851
45.883,-3.8451
45.878,-3.8393
45.872,-3.8337
45.866,-3.8284
45.861,-3.823
45.856,-3.8174
45.851,-3.8118
45.845,-3.8065
45.84,-3.8013
45.833,-3.7957
45.827,-3.7901
45.822,-3.7853
45.817,-3.7808
45.812,-3.7759
45.808,-3.7712
45.802,-3.7661
45.795,-3.7606
45.789,-3.7553
45.785,-3.7509
45.78,-3.7466
45.776,-3.7426
45.772,-3.7391
45.768,-3.7356
45.765,-3.7322
45.762,-3.729
45.758,-3.7259
45.756,-3.7237
45.752,-3.7212
45.747,-3.7178
45.745,-3.7154
45.743,-3.7137
45.739,-3.7115
45.735,-3.7092
45.732,-3.7074
45.729,-3.7058
45.727,-3.7045
45.725,-3.703
45.721,-3.7015
45.719,-3.7007
45.716,-3.7
45.714,-3.6994
45.712,-3.6991
45.709,-3.6987
45.708,-3.6992
45.706,-3.6989
45.703,-3.6983
45.701,-3.6975
45.699,-3.697
45.696,-3.6963
45.694,-3.6957
45.692,-3.6954
45.69,-3.6948
45.688,-3.6941
45.687,-3.6938
45.685,-3.6933
45.683,-3.6929
45.681,-3.6925
45.678,-3.6921
45.676,-3.6914
45.674,-3.6913
45.672,-3.6907
45.67,-3.6903
45.669,-3.69
45.668,-3.6899
45.668,-3.6897
45.667,-3.6888
45.667,-3.688
45.666,-3.6874
45.666,-3.6868
45.665,-3.6861
45.665,-3.6856
45.663,-3.6842
45.661,-3.6824
45.66,-3.6815
45.66,-3.6811
45.659,-3.6798
45.658,-3.6789
45.659,-3.6787
45.661,-3.679
45.663,-3.6791
45.665,-3.6796
45.668,-3.6801
45.67,-3.6807
45.671,-3.6813
45.672,-3.6811
45.672,-3.6804
45.672,-3.68
45.673,-3.6802
45.676,-3.6816
45.678,-3.6828
45.679,-3.6836
45.681,-3.6845
45.683,-3.6865
45.686,-3.6893
45.688,-3.6916
45.691,-3.694
45.693,-3.6965
45.696,-3.6991
45.699,-3.7019
45.702,-3.7042
45.703,-3.7062
45.705,-3.7087
45.706,-3.7111
45.708,-3.7139
45.711,-3.717
45.712,-3.7196
45.713,-3.7223
45.714,-3.7249
45.715,-3.7276
45.717,-3.7307
45.718,-3.734
45.719,-3.7377
45.721,-3.7412
45.722,-3.7444
45.724,-3.7477
45.726,-3.751
45.727,-3.7539
45.727,-3.7571
45.728,-3.76
45.729,-3.7628
45.732,-3.7661
45.735,-3.7696
45.738,-3.7731
45.74,-3.7762
45.743,-3.7791
45.745,-3.7821
45.747,-3.7852
45.748,-3.7881
45.749,-3.7906
45.752,-3.7933
45.756,-3.7965
45.76,-3.7999
45.763,-3.8026
45.764,-3.8049
45.766,-3.8076
45.768,-3.8103
45.772,-3.8134
45.777,-3.817
45.781,-3.8204
45.784,-3.8235
45.787,-3.8265
45.789,-3.8293
45.792,-3.8316
45.794,-3.8336
45.795,-3.8354
