gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
88765.71294550112,0,0.8686241727905812,0.4775683863645085,0.4464215030783115,88765.71394200112-0 88765.71194900112-1,-11.619972663471803,6.318476561917903,197.64759031070395,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14075139367944584,-0.0370228292534413,0.9893524929424116,-39.28719400413867,13.433625269789957,-22.76930670318694,0.1244586223932875,-0.02863738468593474,0.9918114495761357
88765.71692100112,0,0.8686241727905812,0.47733277950624375,0.4469029392331262,88765.71394200112-0 88765.71990000113-1,-11.74346941766844,6.260032005671053,198.51606643022268,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14075139367944584,-0.0370228292534413,0.9893524929424116,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12343291130904485,-0.02890700473566782,0.9919318028387769
88765.72091400114,0,0.9453922204224078,0.4762735614529759,0.4465821683865052,88765.72192800113-0 88765.71990000113-1,-11.962665531823044,6.2619923104658,196.7501560536519,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14282858689603295,-0.03752497071619815,0.9890358291477772,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12343291130904485,-0.02890700473566782,0.9919318028387769
88765.72493850114,0,0.9453922204224078,0.47625574640750007,0.4465880742191358,88765.72192800113-0 88765.72794900113-1,-11.972060244463146,6.263021656794912,196.81516084655095,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14282858689603295,-0.03752497071619815,0.9890358291477772,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12335508887645721,-0.028878377200069916,0.9919423175661842
88765.72893600113,1,0.9112033830481125,0.47650994121916723,0.446499212636173,88765.72992300113-0 88765.72794900113-1,-11.919954413098132,6.292156039938069,197.23784227607553,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14233183919652645,-0.037137744158584673,0.9891220528881894,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12335508887645721,-0.028878377200069916,0.9919423175661842
88765.73291200113,1,0.9112033830481125,0.47662037749985586,0.44717864472614655,88765.72992300113-0 88765.73590100113-1,-11.861579413197276,6.158383229979315,196.83426681495254,19.698364245604836,13.804216220078597,-22.482271623633135,-0.14233183919652645,-0.037137744158584673,0.9891220528881894,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12383981401047747,-0.030204000860519997,0.9918424364776236
88765.73891150113,1,0.8187507945836761,0.47647473341532953,0.44690882055816383,88765.74192200114-0 88765.73590100113-1,-11.891745536762711,6.198929191852031,196.59559435713965,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1426189307106773,-0.03684361116504836,0.9890916989436633,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12383981401047747,-0.030204000860519997,0.9918424364776236
88765.74291650113,1,0.8187507945836761,0.4763942207665656,0.4474962010075597,88765.74192200114-0 88765.74391100113-1,-11.933911888819617,6.103742677030729,196.8891222702464,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1426189307106773,-0.03684361116504836,0.9890916989436633,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12349036628209531,-0.030973962547651335,0.9918622601347484
88765.74693000113,1,0.9460015688270957,0.47695473378954184,0.44760184998280894,88765.74994900113-0 88765.74391100113-1,-11.818244281502583,6.113441034874823,197.821569184267,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1415206377102704,-0.03647557364192844,0.9892630800902109,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12349036628209531,-0.030973962547651335,0.9918622601347484
88765.75093000113,1,0.9460015688270957,0.4772172079470793,0.4466443374155934,88765.74994900113-0 88765.75191100113-1,-11.680923362282453,6.253878778430834,196.86024814007143,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1415206377102704,-0.03647557364192844,0.9892630800902109,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12463186383426256,-0.029998107967829257,0.9917494703984213
88765.75492400113,1,0.9365619595643107,0.4771393769436408,0.4462877963634676,88765.75793700112-0 88765.75191100113-1,-11.697347996504865,6.313301216249714,196.73438672163647,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1416757954808089,-0.035976928309206124,0.9892591316759802,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12463186383426256,-0.029998107967829257,0.9917494703984213
88765.75894800112,1,0.9365619595643107,0.47712612685836164,0.44718968339573306,88765.75793700112-0 88765.75995900112-1,-11.703952784086145,6.154508965045247,196.78257244096864,19.698364245604836,13.804216220078597,-22.482271623633135,-0.1416757954808089,-0.035976928309206124,0.9892591316759802,-39.28719400413867,13.433625269789957,-22.76930670318694,0.12457740479704882,-0.031416064131295995,0.991712408477645
