-0.1462,-0.11807,0.98218
-0.1462,-0.11807,0.98218
-0.14567,-0.11906,0.98214
-0.14567,-0.11906,0.98214
-0.14717,-0.11799,0.98205
-0.14717,-0.11799,0.98205
-0.1472,-0.11872,0.98195
-0.1472,-0.11872,0.98195
-0.14657,-0.11748,0.9822
-0.14657,-0.11748,0.9822
-0.14788,-0.11808,0.98193
-0.14788,-0.11808,0.98193
-0.14688,-0.11853,0.98203
-0.14688,-0.11853,0.98203
-0.14688,-0.11941,0.98192
-0.14688,-0.11941,0.98192
-0.14645,-0.12024,0.98188
-0.14645,-0.12024,0.98188
-0.14709,-0.11956,0.98187
-0.14709,-0.11956,0.98187
-0.14754,-0.11879,0.9819
-0.14754,-0.11879,0.9819
-0.14723,-0.11941,0.98187
-0.14723,-0.11941,0.98187
-0.14676,-0.12,0.98187
-0.14676,-0.12,0.98187
-0.14664,-0.12017,0.98186
-0.14664,-0.12017,0.98186
-0.14697,-0.1196,0.98188
-0.14697,-0.1196,0.98188
-0.14646,-0.12101,0.98179
-0.14646,-0.12101,0.98179
-0.14688,-0.12029,0.98181
-0.14688,-0.12029,0.98181
-0.14602,-0.12121,0.98183
-0.14602,-0.12121,0.98183
-0.14725,-0.12179,0.98157
-0.14725,-0.12179,0.98157
-0.14756,-0.12104,0.98162
-0.14756,-0.12104,0.98162
-0.14654,-0.12116,0.98176
-0.14654,-0.12116,0.98176
-0.14742,-0.12143,0.98159
-0.14742,-0.12143,0.98159
-0.1481,-0.11991,0.98168
-0.1481,-0.11991,0.98168
-0.14802,-0.11968,0.98172
-0.14802,-0.11968,0.98172
-0.14716,-0.12091,0.98169
-0.14716,-0.12091,0.98169
-0.14765,-0.12068,0.98165
-0.14765,-0.12068,0.98165
-0.1469,-0.11953,0.9819
-0.1469,-0.11953,0.9819
-0.147,-0.12048,0.98177
-0.147,-0.12048,0.98177
-0.14778,-0.11984,0.98173
-0.14778,-0.11984,0.98173
-0.14798,-0.12076,0.98159
-0.14798,-0.12076,0.98159
-0.14757,-0.11982,0.98177
-0.14757,-0.11982,0.98177
-0.14752,-0.11982,0.98177
-0.14752,-0.11982,0.98177
-0.14752,-0.12068,0.98167
-0.14752,-0.12068,0.98167
-0.14805,-0.11982,0.98169
-0.14805,-0.11982,0.98169
-0.14778,-0.12027,0.98168
-0.14778,-0.12027,0.98168
-0.14753,-0.11945,0.98182
-0.14753,-0.11945,0.98182
-0.14771,-0.12044,0.98167
-0.14771,-0.12044,0.98167
-0.14681,-0.11996,0.98186
-0.14681,-0.11996,0.98186
-0.14753,-0.12081,0.98165
-0.14753,-0.12081,0.98165
-0.14679,-0.12005,0.98186
-0.14679,-0.12005,0.98186
-0.14716,-0.12032,0.98177
-0.14716,-0.12032,0.98177
-0.14739,-0.12023,0.98174
-0.14739,-0.12023,0.98174
-0.14712,-0.12013,0.9818
-0.14712,-0.12013,0.9818
-0.14716,-0.12123,0.98166
-0.14716,-0.12123,0.98166
-0.14694,-0.11995,0.98185
-0.14694,-0.11995,0.98185
-0.14747,-0.1221,0.9815
-0.14747,-0.1221,0.9815
-0.14794,-0.1212,0.98154
-0.14794,-0.1212,0.98154
-0.14648,-0.12142,0.98173
-0.14648,-0.12142,0.98173
-0.14667,-0.12077,0.98178
-0.14667,-0.12077,0.98178
-0.14783,-0.12133,0.98154
-0.14783,-0.12133,0.98154
-0.14683,-0.1212,0.98171
-0.14683,-0.1212,0.98171
-0.147,-0.12129,0.98167
-0.147,-0.12129,0.98167
-0.14681,-0.12216,0.98159
-0.14681,-0.12216,0.98159
-0.14663,-0.12131,0.98173
-0.14663,-0.12131,0.98173
-0.14704,-0.12121,0.98168
-0.14704,-0.12121,0.98168
-0.14693,-0.12168,0.98163
-0.14693,-0.12168,0.98163
-0.14723,-0.12159,0.9816
-0.14723,-0.12159,0.9816
-0.14706,-0.12062,0.98175
-0.14706,-0.12062,0.98175
-0.14704,-0.12148,0.98164
-0.14704,-0.12148,0.98164
-0.14654,-0.12175,0.98168
-0.14654,-0.12175,0.98168
-0.14668,-0.12113,0.98174
-0.14668,-0.12113,0.98174
-0.14779,-0.1213,0.98155
-0.14779,-0.1213,0.98155
-0.14753,-0.1211,0.98162
-0.14753,-0.1211,0.98162
-0.14699,-0.12053,0.98177
-0.14699,-0.12053,0.98177
-0.14693,-0.12066,0.98176
-0.14693,-0.12066,0.98176
-0.14685,-0.1201,0.98184
-0.14685,-0.1201,0.98184
-0.14753,-0.12073,0.98166
-0.14753,-0.12073,0.98166
-0.14659,-0.12014,0.98187
-0.14659,-0.12014,0.98187
-0.14607,-0.11984,0.98199
-0.14607,-0.11984,0.98199
-0.14647,-0.11964,0.98195
-0.14647,-0.11964,0.98195
-0.14734,-0.11966,0.98182
-0.14734,-0.11966,0.98182
-0.14616,-0.11903,0.98207
-0.14616,-0.11903,0.98207
-0.14543,-0.12036,0.98202
-0.14543,-0.12036,0.98202
-0.14603,-0.12011,0.98196
-0.14603,-0.12011,0.98196
-0.14569,-0.12049,0.98197
-0.14569,-0.12049,0.98197
-0.14617,-0.12025,0.98192
-0.14617,-0.12025,0.98192
-0.14618,-0.12173,0.98174
-0.14618,-0.12173,0.98174
-0.14569,-0.1197,0.98206
-0.14569,-0.1197,0.98206
-0.14586,-0.12109,0.98187
-0.14586,-0.12109,0.98187
-0.14663,-0.12008,0.98188
-0.14663,-0.12008,0.98188
-0.14541,-0.12031,0.98203
-0.14541,-0.12031,0.98203
-0.14658,-0.12112,0.98176
-0.14658,-0.12112,0.98176
-0.14634,-0.12162,0.98173
-0.14634,-0.12162,0.98173
-0.14676,-0.12147,0.98169
-0.14676,-0.12147,0.98169
-0.14641,-0.12079,0.98182
